date,pos_mean,pos_std,pos_count,neg_mean,neg_std,neg_count,neu_mean,neu_std,neu_count,eng_mean,eng_std,sentiment_dist,sentiment_score,sentiment_strength,volume_weighted_sentiment,sentiment_pred_1d,sentiment_pred_3d,sentiment_pred_5d
2025-09-18,0.04913435578346252,0.04512020984434549,10,0.23743873918429018,0.2893012774260423,10,0.7134268932044506,0.27888695434622646,10,3.5057707000000002,2.3356113198668638,"{'NEUTRAL': 8, 'NEGATIVE': 2}",-0.18830438340082767,0.2865730949677527,-1.8830438340082767,-0.18830438340082767,-0.033285624254494904,-0.02441610127687454
2025-09-19,0.11403251476585866,0.15191494089264782,10,0.06460668966174125,0.06366506169557082,10,0.8213607937097549,0.16901293158589095,10,5.432749599999999,10.33522751837475,"{'NEUTRAL': 9, 'POSITIVE': 1}",0.0494258251041174,0.1786392044275999,0.49425825104117405,0.0494258251041174,-0.02581414586553971,-0.013460702504962683
2025-09-20,0.1492935974150896,0.2371115628213317,10,0.050628453586250545,0.08008936871688321,10,0.800077922642231,0.22997616150687228,10,3.7966792,3.4936811835114168,"{'NEUTRAL': 9, 'POSITIVE': 1}",0.09866514382883906,0.19992205100134014,0.9866514382883906,0.09866514382883906,-0.013404471489290396,0.009646819233894348
2025-09-21,0.09938687346875667,0.09097874074836587,10,0.07735323766246438,0.12674110594513516,10,0.8232598781585694,0.1207589064853701,10,2.2821237,0.9380309290718213,{'NEUTRAL': 10},0.022033635806292293,0.17674011113122107,0.22033635806292293,0.022033635806292293,0.056708201579749595,0.008651268407702445
2025-09-22,0.0664758712053299,0.04220511466802011,10,0.03707345286384225,0.029906612025104723,10,0.896450674533844,0.03837284678902737,10,2.1634286,1.4022113940060854,{'NEUTRAL': 10},0.02940241834148765,0.10354932406917214,0.2940241834148765,0.02940241834148765,0.05003373265887301,0.002244527935981748
2025-09-23,0.10244942773133517,0.14390243572946698,10,0.11802767161279917,0.16531360680448373,10,0.779522904753685,0.1829495346778053,10,1.9375032,1.222966082696745,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.015578243881464005,0.22047709934413434,-0.15578243881464005,-0.015578243881464005,0.011952603422105317,0.036789755839854485
2025-09-24,0.08557171970605851,0.09086955179630665,10,0.20607662377879024,0.20492826213388327,10,0.7083516716957092,0.18240794512109895,10,4.920147200000001,6.172713469477113,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.12050490407273173,0.29164834348484875,-1.2050490407273173,-0.12050490407273173,-0.03556024320423603,0.002803610004484658
2025-09-25,0.128183541726321,0.2821239595598959,10,0.21639315141364932,0.3718465855273655,10,0.6554233111441136,0.4148798544478723,10,12.0566226,31.751427869016663,"{'NEUTRAL': 7, 'NEGATIVE': 2, 'POSITIVE': 1}",-0.08820960968732833,0.3445766931399703,-0.8820960968732833,-0.08820960968732833,-0.07476425254717468,-0.03457134069874882
2025-09-26,0.09425119366496801,0.11420322133346766,10,0.16173940738663078,0.29459428739566224,10,0.7440093860030175,0.27383096451442723,10,2.6855663,1.4482685390430146,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.06748821372166278,0.25599060105159877,-0.6748821372166278,-0.06748821372166278,-0.09206757582724094,-0.052475710604339844
2025-09-27,0.04118430884554982,0.025782217242138236,10,0.16185837266966702,0.3007961028904161,10,0.7969572927802802,0.2895110314929876,10,1.8356850000000002,1.069922308219828,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.12067406382411719,0.20304268151521684,-1.2067406382411718,-0.12067406382411719,-0.0921239624110361,-0.0824910070374608
2025-09-28,0.04759280886501074,0.027670642278454203,10,0.1279435225762427,0.2050462659400912,10,0.8244636684656144,0.19644002609760594,10,1.8091617,1.1911405875177934,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.08035071371123195,0.17553633144125344,-0.8035071371123195,-0.08035071371123195,-0.08950433041900396,-0.0954455010034144
2025-09-29,0.05002429718151689,0.05592374252941357,10,0.15603537522256375,0.28051526911640384,10,0.793940331414342,0.26725088343458975,10,2.3879907,1.1042850753722016,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.10601107804104687,0.20605967240408063,-1.0601107804104686,-0.10601107804104687,-0.102345285192132,-0.09254673579707742
2025-09-30,0.042176895402371885,0.017440849141141464,10,0.1110174210742116,0.10306609202129274,10,0.8468056917190552,0.09632419501772617,10,1.7414034,1.009683584300129,{'NEUTRAL': 10},-0.06884052567183971,0.1531943164765835,-0.6884052567183971,-0.06884052567183971,-0.08506743914137284,-0.0886729189939797
2025-10-01,0.08528471533209085,0.07467042466051253,10,0.10038632089272141,0.17823130340610938,10,0.8143289715051651,0.16218588074817178,10,2.4070241,1.1576965919677122,"{'NEUTRAL': 9, 'NEGATIVE': 1}",-0.01510160556063056,0.18567103622481226,-0.1510160556063056,-0.01510160556063056,-0.06331773642450571,-0.07819559736177326
