date,open,close,high,low,volume,turnover,amplitude,pct_change,change_amount,turnover_rate,SMA_20,SMA_50,EMA_12,EMA_26,EMA_50,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Upper,BB_Middle,BB_Lower,Stoch_K,Stoch_D,Williams_R,ATR,Volume_SMA,Price_Change,Price_Change_5d,Price_Change_10d,Volatility_20d
2015-09-29,98.83000183105467,97.9499969482422,99.31999969482422,97.25,429900,42108703.68804933,2.113322878323343,-0.8904228134254205,-0.8800048828124716,null,101.78249969482422,null,100.85039072915052,null,null,null,null,null,44.527638862361385,105.41445759027276,101.78249969482422,98.15054179937567,10.82141595782385,17.808893645034832,-91.71600945503516,1.8569983267257424,307285.0,-0.0051797901784754,-0.0398941367256044,-0.0589874109488594,null
2015-09-30,99.16000366210938,100.0,100.0999984741211,98.83999633789062,385900,38590000.0,1.2600021362304688,0.8471120480722624,0.839996337890625,null,101.82849960327148,null,100.71956138620428,null,null,null,null,null,51.79842538577941,105.34381129353264,101.82849960327148,98.31318791301032,13.928656493686178,13.938300330499594,-67.45560954821333,1.8779271266652533,299545.0,0.0209290772396966,-0.0116623868513214,-0.0445251624216831,0.0137506734337392
2015-10-01,100.31999969482422,100.0500030517578,100.31999969482422,98.66000366210938,310500,31065525.947570797,1.659166398881663,-0.26913541057392,-0.2699966430664204,null,101.76099967956544,null,100.61655241167406,null,null,null,null,null,51.9638118511778,105.35753679145049,101.76099967956544,98.16446256768036,24.65484125135354,16.46830456762119,-66.8638572426909,1.8623606199545095,294370.0,0.0005000305175779,-0.0101899362944058,-0.0388125029135215,0.0126564693140187
2015-10-02,98.83000183105467,101.56999969482422,101.58999633789062,98.52999877929688,459400,46661257.859802246,3.012698205954293,2.772435306085945,2.7399978637695455,null,101.76449966430664,null,100.7632366090818,null,null,null,null,null,56.81454155990517,105.36015012422084,101.76449966430664,98.16884920439244,38.93493613878449,25.839477961274735,-48.87572479274232,1.9479061155715984,303845.0,0.0151923697821387,0.007239224349905,-0.0118688706083942,0.0131392559727047
2015-10-05,102.11000061035156,103.58999633789062,103.88999938964844,102.11000061035156,389500,40348303.5736084,1.7183114607812724,1.4494131022353804,1.4799957275390625,null,101.94249954223632,null,101.19812272120622,null,null,null,null,null,62.26766054114008,105.52952551938472,101.94249954223632,98.35547356508792,53.09666250736592,38.895479965834646,-24.970430442469056,1.9744842283753568,305575.0,0.0198877291437988,0.0521023491886969,-0.0004824686612532,0.0133749035936065
2015-10-06,103.44000244140624,103.83000183105467,104.0,103.2300033569336,241100,25033413.44146728,0.7415935948063392,0.3770295634605706,0.3899993896484375,null,101.99299964904785,null,101.60302719964444,null,null,null,null,null,62.867611215469886,105.65566070244768,101.99299964904785,98.33033859564802,68.00790568078587,53.34650144231208,-22.13012772243109,1.888449400853289,303840.0,0.0023168790582943,0.0600306795917464,0.0177416707267779,0.0118930378443055
2015-10-07,104.47000122070312,104.38999938964844,104.69000244140624,103.04000091552734,332900,34751430.796813965,1.5806126406036842,-0.0765787595672328,-0.0800018310546875,null,102.13349952697754,null,102.03179215195276,101.88769208467924,null,null,null,null,64.29417286979788,105.93496414486464,102.13349952697754,98.33203490909044,82.95571469183874,68.02009429333016,-4.032297759583727,1.871417409783689,307030.0,0.0053934079622279,0.0438999938964843,0.0317256283335714,0.0115541051578571
2015-10-08,104.20999908447266,104.9000015258789,105.12999725341795,103.5500030517578,242700,25459230.37033081,1.5061908281005798,0.6621269047770875,0.69000244140625,null,102.24949951171877,null,102.47305513255678,102.11082611736067,null,null,null,null,65.59070699352999,106.23549287042955,102.24949951171877,98.26350615300794,90.30628199793956,80.42330079018804,-2.9187285241665215,1.8506014663462944,304670.0,0.0048855459259735,0.0484757453891542,0.037791844337409,0.011416389582808
2015-10-09,105.0500030517578,105.4499969482422,105.5,104.83999633789062,236100,24896744.279479984,0.625892537894831,0.380765240232623,0.3999938964844034,null,102.36799926757811,null,102.93104618112376,102.3581721048334,null,null,null,null,66.98307255166569,106.58020346904884,102.36799926757811,98.15579506610744,97.4809587063952,90.24765179872448,-0.6060975970642216,1.7655587660436571,305840.0,0.005243044941497,0.0382002290546004,0.0457159934328494,0.0114229653020246
2015-10-12,105.70999908447266,105.54000091552734,105.70999908447266,105.02999877929688,244000,25751760.223388672,0.6443057601639055,-0.160815599676117,-0.1699981689453125,null,102.50599937438965,null,103.33242383257048,102.59386312784775,null,null,null,null,67.21685686868933,106.93825143043894,102.50599937438965,98.07374731834037,98.1552463467362,95.31416235035697,-2.0094348385607317,1.688018875981666,305245.0,0.0008535227111416,0.0188242556865836,0.0719073928182802,0.0113826295798824
2015-10-13,104.98999786376952,105.0500030517578,105.9000015258789,104.91000366210938,253300,26609165.77301025,0.942406316049094,0.0571532424128071,0.0600051879882812,null,102.553999710083,null,103.59666678936853,102.77579941850776,null,null,null,null,64.53763320774269,107.0737589764002,102.553999710083,98.03424044376582,95.85263244754876,97.16294583356004,-9.826570221728852,1.6381602322522275,298725.0,-0.0046427691824801,0.0117499874717157,0.0724860267965838,0.0111306987430148
2015-10-14,104.8499984741211,104.9800033569336,105.5500030517578,104.47000122070312,213400,22402732.71636963,1.0287690955606572,0.1239913063466449,0.1300048828125,null,102.56999969482422,null,103.80948779976316,102.93907378431707,null,null,null,null,64.14428661532689,107.121620069716,102.56999969482422,98.01837931993244,92.50939327795491,95.50575735741327,-10.635815105845705,1.598291775023831,297630.0,-0.0006663464330383,0.0056519204017129,0.049800033569336,0.0110712761764789
2015-10-15,105.25,106.22000122070312,106.3000030517578,105.23999786376952,633500,67290370.77331543,0.997933699686004,0.921616361713183,0.970001220703125,null,102.67649993896484,null,104.1803360183693,103.1821054462716,null,null,null,null,67.87902781644009,107.45920870052706,102.67649993896484,97.89379117740262,92.88453894577276,93.74885489042548,-0.8839978351071869,1.5784137692952862,312515.0,0.0118117529445442,0.0125834096818251,0.0616691452348427,0.0112777731461993
2015-10-16,106.37000274658205,106.51000213623048,106.51000213623048,105.86000061035156,247600,26371876.528930668,0.6102727564004204,0.1316154799600548,0.1399993896484375,null,102.8625,null,104.53874619034796,103.42861631219448,null,null,null,null,68.70014950529098,107.92930277216878,102.8625,97.7956972278312,96.16006235301572,93.85133152558112,-0.0,1.5120986090512605,314095.0,0.0027301912275898,0.0100522069100539,0.0486364325711226,0.0108185627432924
2015-10-19,106.29000091552734,106.86000061035156,106.87999725341795,106.0,235500,25165530.143737793,0.8235048178847838,0.5362684071074747,0.5699996948242188,null,103.02350006103516,null,104.89586225496387,103.68279292687278,null,1.0067527474133726,0.3179884376667069,0.6887643097466657,69.7066581143689,108.3755003804687,103.02350006103516,97.6714997416016,99.62550712194802,96.22336947357884,-0.2394807990488511,1.46694851222031,317925.0,0.0032860620326851,0.0125071033103432,0.0315667959075394,0.0107195006598506
2015-10-20,106.5,106.4800033569336,106.77999877929688,106.0999984741211,225100,23968648.755645752,0.6386178472368559,-0.0187761906726819,-0.0199966430664062,null,103.24650039672852,null,105.13957627065152,103.88999369946988,null,1.075007002915882,0.4693921507165419,0.6056148521993401,67.18074147589004,108.78121538534934,103.24650039672852,97.7117854081077,98.3233907532941,98.03632007608594,-4.790346941068922,1.4164523425067497,315215.0,-0.0035560289280136,0.0136125679546266,0.0255225029292673,0.0100157231232471
2015-10-21,106.6500015258789,105.47000122070312,106.81999969482422,105.41000366210938,144400,15229868.176269531,1.3368692674652878,-1.1064231488917993,-1.1800003051757812,null,103.46100044250488,null,105.19041087835176,104.0070312936353,null,1.035661796183902,0.5826460798100139,0.4530157163738881,60.867442931785696,108.99125681846805,103.46100044250488,97.93074406654172,92.69466304719612,96.88118697414608,-16.88618311829387,1.4159911775216136,312000.0,-0.0094853691246122,0.0046675352267187,0.0103458361660051,0.0100879327406184
2015-10-22,106.31999969482422,107.87999725341795,108.0999984741211,106.31999969482422,278800,30076943.23425293,1.6499803713523726,1.4672663309551142,1.5599975585937358,null,103.80100021362304,null,105.60419339759272,104.2939176610266,null,1.1852837616539489,0.7031736161788009,0.4821101454751479,68.479236208845,109.53624318074068,103.80100021362304,98.0657572465054,91.55022009060298,94.1894246303644,-3.672809668828354,1.502705897228496,308890.0,0.0228500616746154,0.0156279044778553,0.0284079664841938,0.0110617887473505
2015-10-23,110.6500015258789,110.80999755859376,111.20999908447266,109.9800033569336,334400,37054863.18359376,1.110004290802975,0.1445965029448625,0.1599960327148579,null,104.2995002746582,null,106.40508634543905,104.77659024603156,null,1.522733659097156,0.867085624762472,0.6556480343346841,74.87732965503247,110.62173900903088,104.2995002746582,97.97726154028553,91.51500886889085,91.91996400222996,-4.895980606205318,1.633227035358939,309030.0,0.0271598107135007,0.0403717522872961,0.0508297844046634,0.0121769324801586
2015-10-26,110.69000244140624,110.30999755859376,110.69000244140624,109.9000015258789,353900,39038708.135986336,0.7161643849259465,-0.3433055148893209,-0.3800048828124716,null,104.89200019836426,null,107.0058419166936,105.18647226918434,null,1.729878351862098,1.039644170182397,0.6902341816797009,72.18464381652649,111.1347350690787,104.89200019836426,98.6492653276498,93.47175890225668,92.1789959539168,-11.01593301819645,1.5815676780272192,309595.0,-0.0045122282376697,0.0322852042722896,0.0451961019678619,0.0104611868560293
2015-10-27,110.0500030517578,109.62000274658205,110.33000183105467,109.47000122070312,279500,30638790.76766968,0.7845289078670116,-0.3907317521595331,-0.4300003051757528,null,105.47550048828126,null,107.40802050590722,105.51488193417676,null,1.8174151677213075,1.1951983696901791,0.6222167980311284,68.52255085384152,111.17132071955136,105.47550048828126,99.77968025701117,87.77698109218959,90.92124962111237,-20.75714309902957,1.5300271731932429,302075.0,-0.006255052373156,0.029489099273624,0.0435030895960337,0.0105228948649786
2015-10-28,110.04000091552734,111.54000091552734,111.54000091552734,109.91999816894533,257800,28755012.23602295,1.4523962105835868,1.3631406647765127,1.5,null,106.0525005340576,null,108.04370979969492,105.96118704390643,null,2.0184491062422865,1.3598485170006005,0.658600589241686,72.67649479772342,111.7507514817284,106.0525005340576,100.35424958638684,89.40897462759135,90.21923820734588,-0.0,1.5578822443183895,295670.0,0.0175150348553077,0.0575519069362893,0.0624880677159978,0.0102878460392448
2015-10-29,110.76000213623048,111.0199966430664,111.16000366210938,110.4800033569336,245400,27244307.176208496,0.6125025452504819,0.2347368199904331,0.2599945068359233,null,106.60100021362304,null,108.50160008329054,106.33591368088123,null,2.111470237408654,1.5101728610822112,0.6012973763264422,69.9828310073042,111.98578104317328,106.60100021362304,101.21621938407282,90.629258312078,89.27173801061963,-7.35508196473644,1.5223190524809151,292415.0,-0.0046620429280321,0.0291064096180162,0.0451891862850752,0.0104834528015437
2015-10-30,111.22000122070312,110.45999908447266,111.36000061035156,110.45999908447266,370100,40881245.66116333,0.8147759671721917,-0.6833322494956039,-0.7600021362304688,null,107.04550018310547,null,108.80289223731856,106.64140148855468,null,2.115615532224865,1.631261395310742,0.4843541369141231,67.09862077259304,112.1564418677487,107.04550018310547,101.93455849846224,92.45635939377786,90.83153077781571,-15.27583985393,1.4778678005807715,287950.0,-0.0050441143535084,-0.0031585459961411,0.0370856902546108,0.0104516291930283
2015-11-02,110.97000122070312,111.5199966430664,111.63999938964844,110.38999938964844,426300,47540974.56893921,1.1208752130801978,0.4956253188367734,0.5499954223632812,null,107.44200019836424,null,109.22090829974132,107.00277890740742,null,2.17931190141627,1.7408714965318477,0.4384404048844224,69.64849658557877,112.64863041421503,107.44200019836424,102.23536998251346,91.89846642665556,91.66136137750378,-1.673678901366907,1.4615915291107169,289790.0,0.009596211908196,0.0109690790613055,0.0436084222917685,0.0098791498075076
2015-11-03,111.23999786376952,112.25,112.70999908447266,111.0199966430664,343100,38512975.0,1.5055701037026727,0.9079487195490472,1.010002136230483,null,107.86300010681153,null,109.68692240747342,107.39146195130316,null,2.262614886932255,1.845220174611929,0.4173947123203259,71.2982462012193,113.19348793536712,107.86300010681153,102.53251227825592,92.2975097709816,92.21744519713832,-6.157951931758283,1.4779065942746834,294890.0,0.0065459413460176,0.0239919466112215,0.0541885467802314,0.0098923169825298
2015-11-04,112.58999633789062,112.45999908447266,112.72000122070312,112.19000244140624,279700,31455061.743927,0.4712775952441441,-0.1154607493083468,-0.1299972534179687,null,108.26650009155271,null,110.11354958855024,107.76690914635276,null,2.3188480374576272,1.9399457471810688,0.3789022902765586,71.77355003332099,113.70497273223774,108.26650009155271,102.82802745086772,96.20385573658044,93.4666106447392,-3.556801957133434,1.410198893204841,292230.0,0.0018708158973064,0.0082481456104888,0.0662747490553496,0.0098966670248642
2015-11-05,113.0,112.12000274658205,113.08999633789062,111.88999938964844,282400,31662688.77563477,1.0702790927988708,-0.7787586313433227,-0.8799972534179545,null,108.62750015258788,null,110.4222346897859,108.08936052414752,null,2.3093575154738915,2.0138281008396333,0.2955294146342582,69.75933093785555,114.08267517371608,108.62750015258788,103.17232513145969,92.55170305974686,93.68435618910296,-12.630136931867668,1.3951844685646515,294215.0,-0.0030232646332783,0.0099081799385403,0.0393029811004166,0.0100073946023079
2015-11-06,111.9499969482422,112.77999877929688,112.79000091552734,111.8000030517578,251200,28330335.693359375,0.8778133308078031,0.7414040676020811,0.8300018310546733,null,108.99400024414062,null,110.78496762663374,108.43681520971414,null,2.32825371293427,2.076713223258561,0.2515404896757092,71.43514588865824,114.53033376813772,108.99400024414062,103.45766672014352,93.2588769057898,94.00481190070568,-4.036430393629449,1.3662425682221442,294970.0,0.005886514596388,0.0210030754486068,0.0177781902726008,0.0100147285846037
2015-11-09,112.8000030517578,111.70999908447266,112.8000030517578,111.0999984741211,288400,32217163.73596191,1.5218016216714838,-0.9663155476910744,-1.090003967285142,null,109.3025001525879,null,110.92728015860897,108.67927327451106,null,2.231169519187233,2.107604482444295,0.1235650367429377,65.13333993665033,114.72095083360436,109.3025001525879,103.88404947157144,88.45490043365737,91.42182679973132,-17.968731373530744,1.3900827117517556,297190.0,-0.0094874951800464,0.0017037522159759,0.0126915198700394,0.0104128581007406
2015-11-10,111.3000030517578,110.88999938964844,111.3000030517578,110.37000274658205,268400,29762875.83618164,0.8386692310348847,-0.3683770448044794,-0.4100036621093608,null,109.59449996948244,105.2381999206543,110.92154465569196,108.84303076452125,105.2381999206543,2.064266890092469,2.09893696397393,-0.0346700738814611,60.71305849584952,114.68427763234344,109.59449996948244,104.5047223066214,81.8328533197567,87.84887688640127,-32.496278273569715,1.386505113618817,297945.0,-0.007340432383355,-0.012115818355025,0.0115854461890714,0.0105324353064958
2015-11-11,111.1500015258789,110.83000183105467,111.6500015258789,110.63999938964844,200500,22221415.36712646,0.9113075156040152,-0.2878989567532555,-0.3199996948242329,null,109.88699989318847,105.4731999206543,110.90746114420932,108.99021380648666,105.45748627008176,1.9051921829641143,2.060188007771967,-0.1549958248078526,60.390122057059,114.53567594217697,109.88699989318847,105.23832384419998,62.36803955392821,77.5519311024474,-62.430871691114874,1.3596120438053632,297300.0,-0.0005410547292271,-0.0144940180214089,-0.0063654211820418,0.0105303265129156
2015-11-12,110.36000061035156,109.72000122070312,110.7699966430664,109.66999816894533,213700,23447164.260864258,1.0025505485626265,-0.5799197047017838,-0.6399993896484375,null,110.06199989318849,105.6395999145508,110.72477500213144,109.04427213346568,105.62464371912571,1.6703023531008512,1.982210876837744,-0.3119085237368928,54.60344427174376,114.39834522848663,110.06199989318849,105.7256545578903,37.32631223286998,60.50906836885161,-93.09391333670544,1.3453543022556478,276310.0,-0.0100153441488126,-0.0214056499026626,-0.0117095609950594,0.0106737232942144
2015-11-13,109.20999908447266,107.56999969482422,109.4000015258789,107.52999877929688,332700,35788538.89846802,1.738405458666193,-1.50169343777754,-1.6399993896484375,null,110.11499977111816,105.76099990844726,110.2394249548534,108.93506676764038,105.70093218876096,1.2957269817350152,1.8449140978171985,-0.5491871160821831,45.5075207020114,114.29965391493432,110.11499977111816,105.93034562730202,15.06488540494614,38.253079063914754,-99.28055875734124,1.4056863121949763,280565.0,-0.0195953472653919,-0.0461961264485228,-0.0261633117291477,0.0116778522764752
2015-11-16,107.43000030517578,109.01000213623048,109.05999755859376,107.2300033569336,247600,26990876.528930668,1.678739717272196,1.4707268235747926,1.5800018310547017,null,110.22249984741212,105.94059997558594,110.05028298275757,108.94061753568408,105.83069963768132,1.1023621193613309,1.6964037021260248,-0.5940415827646939,51.352661694260306,114.17095591086884,110.22249984741212,106.2740437839554,12.666990026456716,21.686062554757587,-69.62455782658314,1.4359940185853477,281170.0,0.0133866546945389,-0.024169698060784,-0.0225071250214387,0.0120154952474334
2015-11-17,109.12000274658205,109.08000183105467,109.94000244140624,108.8499984741211,303000,33051240.554809567,0.9992702135936542,-0.036657729582604,-0.0400009155273721,null,110.35249977111816,106.06580001831054,109.90100895941866,108.95094229830411,105.95812325310774,0.943886922281166,1.545900346157053,-0.602013423875887,51.624307634514246,113.95562476362484,110.35249977111816,106.74937477861148,20.88828702055407,16.206720817318953,-68.43002235441338,1.4112804434924755,285065.0,0.0006421401105625,-0.0163224598120317,-0.028240518208867,0.0119670971956867
2015-11-18,109.72000122070312,110.81999969482422,110.88999938964844,109.4499969482422,212200,23516003.9352417,1.299406646247708,1.0025505485626394,1.0999984741210938,null,110.61999969482422,106.25059997558594,110.04239214948106,109.08939099434264,106.14878507435152,0.9477721453563248,1.4262747059969074,-0.4785025606405826,57.915129436952384,113.4435148252368,110.61999969482422,107.79648456441164,41.069409780131686,24.874895609047467,-38.737190478608376,1.439760237428282,288455.0,0.0159515753076764,-9.024755089059866e-05,-0.0145829575226705,0.0121141567367265
2015-11-19,110.83000183105467,111.2699966430664,111.83999633789062,110.83000183105467,248600,27661721.16546631,0.9076970767563044,0.396999733594199,0.4399948120117329,null,110.78949966430665,106.42439987182615,110.23125437926342,109.25091733869256,106.34961690057564,0.975912493832169,1.3362022635639597,-0.3602897697317906,59.386088362598635,113.3272729528027,110.78949966430665,108.2517263758106,53.92491156531659,38.627536122000755,-31.058052471028443,1.4097771235452907,286945.0,0.0040606113470618,0.014126826514023,-0.0075812172912343,0.0111466440193212
2015-11-20,111.6999969482422,112.12000274658205,112.23999786376952,111.66999816894533,1284000,143962083.52661136,0.5083835897797163,0.3760123633078159,0.4200057983398437,null,110.85499992370606,106.60519989013672,110.5218310511586,109.4634421837214,106.5759065415955,1.0546450201967446,1.2798908148905166,-0.225245794693772,62.082066521261105,113.45828549880764,110.85499992370606,108.2517143486045,71.21731518767776,55.40387884437532,-16.55281148732987,1.3783645590565636,334425.0,0.0076391312048142,0.0422980669765378,-0.0058520663225613,0.0095286032836917
2015-11-23,112.55999755859376,111.52999877929688,112.55999755859376,111.16999816894533,410100,45738452.49938965,1.2463009099453703,-0.9150664549017224,-1.0299987792968892,null,110.9159999847412,106.78019989013671,110.67693377856448,109.61652045006034,106.77018466856418,1.0572454577622352,1.2353617434648605,-0.178116285702625,59.14716808549275,113.5225169962279,110.9159999847412,108.3094829732545,75.25599513592975,66.799407296308,-26.62115063385242,1.3791956183845546,337235.0,-0.0052622543063856,0.0231171139682864,-0.0016113177571478,0.009551359016018
2015-11-24,110.80999755859376,111.66999816894533,111.91999816894533,110.41999816894533,251800,28118505.538940433,1.3432435072942803,0.7761038076883036,0.8600006103515625,null,111.01849975585938,106.93179992675782,110.82971291554614,109.76862991071847,106.96233421759874,1.0584024988152692,1.199969894534942,-0.1415673957196728,59.63479755131341,113.5738249803546,111.01849975585938,108.46317453136416,77.53131939643534,74.66820990668093,-24.23207968951167,1.387824502785658,335850.0,0.0012552621821999,0.0237440070995056,0.0070339866858155,0.0094145941311968
2015-11-25,111.70999908447266,111.41999816894533,111.79000091552734,111.3499984741211,224400,25002647.58911133,0.3949043696258885,-0.2596015736317724,-0.2900009155273295,null,111.01249961853028,107.06699981689454,110.9205260314537,109.89095348540197,107.13714456863194,1.027304425579743,1.1654368007439022,-0.1381323751641592,58.29663217317219,113.56345835978578,111.01249961853028,108.46154087727476,74.79036572451702,75.85922675229402,-24.77567250308487,1.3201229269728432,334180.0,-0.0022387391788237,0.0054141714110573,0.0053234352444568,0.0085872057066901
2015-11-27,111.48999786376952,111.61000061035156,111.87000274658205,111.33999633789062,135500,15123155.082702637,0.4748735828268274,0.1076354371525576,0.1200027465820454,null,111.04199981689452,107.21739990234374,111.02659904359184,110.01829030947228,107.31255068791506,1.0063895552586075,1.1336273516468434,-0.1272377963882358,59.04874179713507,113.606234536795,111.04199981689452,108.47776509699406,76.54258346060361,76.2880895271853,-21.364497425592653,1.2636860328098845,328685.0,0.0017052813186924,0.0030556661952263,0.017225659575474,0.0085237965836052
2015-11-30,112.02999877929688,111.7699966430664,112.08999633789062,111.4499969482422,222500,24868824.253082275,0.572603926698002,-0.2320826020383007,-0.2600021362304687,null,111.1074996948242,107.39699981689454,111.14096790504944,110.14804633418296,107.48735249007788,0.9912976502918552,1.1051614113758457,-0.1138637610839903,59.70771332210908,113.67584345452414,111.1074996948242,108.53915593512428,79.6793443893432,77.0040978581546,-14.821796903292896,1.21913698686978,321305.0,0.001433527746975,-0.0031217097301249,0.0390443149591668,0.0084326418153736
2015-12-01,112.0999984741211,112.7699966430664,112.8000030517578,112.0,667200,75240141.7602539,0.709411257934081,0.5976790170072886,0.6699981689453125,null,111.1699996948242,107.5795997619629,111.3915877108982,110.34226487558172,107.69451500588134,1.0479487486764043,1.0937188788359573,-0.045770130159553,63.64534340981363,113.83449085489733,111.1699996948242,108.5055085347511,87.75833031445636,81.32675272146771,-0.5387147277454039,1.205627659857038,333350.0,0.0089469448871279,0.0111180657880516,0.0344921973502672,0.0083974576134006
